client_id,CI,IBS
3,0.5691901558375202,0.24518942947401623
8,0.6007816397804756,0.2021462822250522
7,0.6529201033075065,0.24249250655973076
9,0.5862331081081081,0.22586979046360858
10,0.6093043863535667,0.20683724809216003
2,0.616067791086124,0.21448488466365165
6,0.6149130074565037,0.222196713116708
4,0.5858088609743677,0.2381486467430489
5,0.5855147612277327,0.21973919142628018
1,0.6074259491030455,0.23194107133689468
Fed_IBS_client_1,0.6362953692115144,0.23246949910481252
Fed_IBS_client_2,0.6180233031858551,0.21269952923912946
Fed_IBS_client_3,0.6377416333134633,0.24169068959713189
Fed_IBS_client_4,0.6395348837209303,0.23835551815270753
Fed_IBS_client_5,0.6048339884586434,0.21632380260775622
Fed_IBS_client_6,0.6444904722452361,0.22220807924725774
Fed_IBS_client_7,0.659501791218862,0.23991824006187545
Fed_IBS_client_8,0.5932147014801263,0.20007436086467253
Fed_IBS_client_9,0.5905405405405405,0.21030124418386031
Fed_IBS_client_10,0.6468763845813026,0.20697488425910748
FED_CI_client_1,0.6337922403003755,0.23244411869569365
FED_CI_client_2,0.6270675466471115,0.21274358845014446
FED_CI_client_3,0.6549433705186068,0.2417324148178507
FED_CI_client_4,0.6444576472585299,0.23835914715400708
FED_CI_client_5,0.594296228150874,0.21633377708814439
FED_CI_client_6,0.6509527754763877,0.22222841854205672
FED_CI_client_7,0.670332416895776,0.23995440233662954
FED_CI_client_8,0.6068518210543822,0.2000938692161266
FED_CI_client_9,0.60625,0.21032078022338999
FED_CI_client_10,0.6552946389011963,0.20698725919419667
Federated_ibs_S,0.6177452141339094,0.22808246682208214
Federated_ci_S,0.619043124121256,0.22809886679460145
