client_id,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
1,100,8,3,sqrt,10,True
5,600,10,5,sqrt,10,True
3,300,4,5,log2,10,True
2,1000,6,4,sqrt,10,True
4,900,4,3,sqrt,2,True
