client_id,CI,IBS
1,0.6354577928181989,0.19077250544080795
2,0.6739573679332715,0.18178776016097392
Fed_IBS_client_1,0.6989324481923388,0.20014071947057296
Fed_IBS_client_2,0.6438885157824042,0.20136442532602639
FED_CI_client_1,0.6864178702789988,0.2000905822573404
FED_CI_client_2,0.6545500335795836,0.2014295346467638
Federated_ibs_S,0.676916078585655,0.19018644801543047
Federated_ci_S,0.6784528756546756,0.19023536132498933
1,0.6284791488553244,0.16375854562682066
2,0.6838611285547681,0.17876786217142038
Fed_IBS_client_1,0.6385208787523059,0.1970369573815369
Fed_IBS_client_2,0.7014918000395178,0.19015502764813214
FED_CI_client_1,0.6470316954553077,0.19695510189481277
FED_CI_client_2,0.6962556806955147,0.19007064248185734
Federated_ibs_S,0.6624649859943977,0.17759027084587217
Federated_ci_S,0.6643629414382576,0.17753839931931104
2,0.652486518873577,0.19625061074050437
1,0.6347870011786496,0.20022831469436259
Fed_IBS_client_1,0.7201280878316559,0.1918950449971019
Fed_IBS_client_2,0.7528324118553431,0.2053891403741618
FED_CI_client_1,0.7315645013723696,0.1926008051929478
FED_CI_client_2,0.7314420375237922,0.2051687122375978
Federated_ibs_S,0.7014300293722308,0.17696176496418067
Federated_ci_S,0.6889655000746752,0.17741671768286962
2,0.6497987349051179,0.1967994391523645
1,0.639592485278998,0.20379815915889063
Fed_IBS_client_1,0.737194055944056,0.20880357203176636
Fed_IBS_client_2,0.725929648241206,0.17279739274765044
FED_CI_client_1,0.7356643356643356,0.2114141338800331
FED_CI_client_2,0.7353768844221106,0.17306693482706195
Federated_ibs_S,0.6691412064485204,0.189533614232275
Federated_ci_S,0.6802041022277165,0.18960053150983838
2,0.6066586737987641,0.20628792758978068
1,0.5929701230228471,0.1759795558867268
Fed_IBS_client_1,0.6709152062311914,0.17429417570794595
Fed_IBS_client_2,0.6945880884450785,0.20469947170998903
FED_CI_client_1,0.7057001239157373,0.1743492297686134
FED_CI_client_2,0.6955242510699001,0.20473960679914696
Federated_ibs_S,0.7180660302726649,0.17182204197731957
Federated_ci_S,0.7171167132535203,0.17180338555303892
1,0.5988635354701234,0.19888132184643292
2,0.6914157303370787,0.20187632904863986
Fed_IBS_client_1,0.7039467728795148,0.1840769673393921
Fed_IBS_client_2,0.668224731580896,0.22214805827593614
FED_CI_client_1,0.7260794785914728,0.18540986796909906
FED_CI_client_2,0.6799333580155498,0.2223494681853282
Federated_ibs_S,0.6913655578481204,0.19374092458487036
Federated_ci_S,0.6900948618589905,0.19375725733014507
2,0.6182682636920545,0.17654793203005806
1,0.610923739928799,0.18882472983552834
Fed_IBS_client_1,0.7267214032468744,0.20290013427535492
Fed_IBS_client_2,0.6783291335530142,0.17303389542043202
FED_CI_client_1,0.7151520806120545,0.20296524137754585
FED_CI_client_2,0.6734832331847257,0.17296187204668212
Federated_ibs_S,0.6757347003694912,0.19041873717343738
Federated_ci_S,0.6844520028384761,0.19044252956692545
2,0.6476337946385368,0.20166965501864742
1,0.6042105263157894,0.1773896163973692
Fed_IBS_client_1,0.6317549491706795,0.18420995541719518
Fed_IBS_client_2,0.6229896811378637,0.1656187817043889
FED_CI_client_1,0.6306402710897093,0.18420901899913403
FED_CI_client_2,0.6354002045179883,0.16565185662817133
Federated_ibs_S,0.6693376630206143,0.18739858423587377
Federated_ci_S,0.6561908392932267,0.1874195308103866
1,0.6295706064630368,0.1942806647512233
2,0.6363299007329066,0.18294518265393064
Fed_IBS_client_1,0.6084913576103373,0.20557652096498363
Fed_IBS_client_2,0.6260381882010446,0.19991353072940998
FED_CI_client_1,0.6350058734687029,0.20572023385659746
FED_CI_client_2,0.6406370408425379,0.19996148117328508
Federated_ibs_S,0.6836795566926942,0.18432657629249208
Federated_ci_S,0.6822809645645805,0.18439408148039083
2,0.5994152046783626,0.18416472208640267
1,0.6506612995974698,0.1918175403757537
Fed_IBS_client_1,0.6781041137155229,0.18291802115715233
Fed_IBS_client_2,0.6310808420307801,0.19716250659744367
FED_CI_client_1,0.6759860679657347,0.18288647480026377
FED_CI_client_2,0.621351494781532,0.1971408100448635
Federated_ibs_S,0.6739479326992647,0.20701980729220215
Federated_ci_S,0.6773747977426102,0.20693953367640516
1,0.609773185042473,0.2162732982379946
2,0.6184302733006307,0.19855153152061328
Fed_IBS_client_1,0.6446884951416674,0.19884021196809828
Fed_IBS_client_2,0.6572916666666667,0.215527061142723
