client_id,CI,IBS

1,0.7164502164502164,0.2376479633818092

6,0.5776566757493188,0.1652564232110656

4,0.6121495327102804,0.20961913680270094

7,0.6198019801980198,0.2131007918781768

3,0.6557377049180327,0.19962104130841352

5,0.5972495088408645,0.18951012370729714

2,0.5496957403651116,0.22924961030834007

9,0.5268817204301075,0.1954987946655898

10,0.6029776674937966,0.22018016928540182

8,0.5773955773955773,0.1802634512196706

Fed_IBS_client_1,0.6483050847457628,0.21279496126173458

Fed_IBS_client_2,0.5929978118161926,0.22216761080423003

Fed_IBS_client_3,0.7203883495145631,0.20134544093518436

Fed_IBS_client_4,0.7358024691358025,0.191408880995363

Fed_IBS_client_5,0.6621315192743764,0.1876451669975515

Fed_IBS_client_6,0.7050691244239631,0.24434996401094272

Fed_IBS_client_7,0.7256532066508313,0.20180992986577323

Fed_IBS_client_8,0.592896174863388,0.20322135384691759

Fed_IBS_client_9,0.7555012224938875,0.20767912297330818

Fed_IBS_client_10,0.6628175519630485,0.22504069245964822

FED_CI_client_1,0.559322033898305,0.211861990879816

FED_CI_client_2,0.5492341356673961,0.22225907722245036

FED_CI_client_3,0.6601941747572816,0.20120131438555172

FED_CI_client_4,0.7358024691358025,0.19218914749728064

FED_CI_client_5,0.5487528344671202,0.18736438717775342

FED_CI_client_6,0.7142857142857143,0.24476785466056353

FED_CI_client_7,0.8052256532066508,0.20292174932570822

FED_CI_client_8,0.5546448087431693,0.2024792378671669

FED_CI_client_9,0.687041564792176,0.20870742917980767

FED_CI_client_10,0.6443418013856813,0.22524238020774826

Federated_ibs_S,0.6455580428525743,0.17668230401741017

Federated_ci_S,0.6479053405820275,0.17688632775450386

7,0.6852678571428571,0.21118651579245856

3,0.5366492146596858,0.19398824802523099

5,0.5723270440251572,0.17734847733740566

10,0.47345132743362833,0.2021418844202284

8,0.6214750542299349,0.22524707785621656

4,0.6486486486486487,0.1943475709014003

9,0.5788288288288288,0.20209479879246542

1,0.6400911161731208,0.2107580030457442

2,0.6221719457013575,0.22713404041014137

6,0.7494646680942184,0.20384797384915804

Fed_IBS_client_1,0.6658227848101266,0.19169090349479875

Fed_IBS_client_2,0.6746411483253588,0.20719082160018396

Fed_IBS_client_3,0.5662650602409639,0.22074164372933192

Fed_IBS_client_4,0.7626373626373626,0.22785985919787463

Fed_IBS_client_5,0.6808035714285714,0.24176573948008007

Fed_IBS_client_6,0.766109785202864,0.21876391829799877

Fed_IBS_client_7,0.5882352941176471,0.1768220134673417

Fed_IBS_client_8,0.7282608695652174,0.1851518838433673

Fed_IBS_client_9,0.6014285714285714,0.1758812141240273

Fed_IBS_client_10,0.6504149377593361,0.21607726298947535

FED_CI_client_1,0.7417721518987341,0.19261241462841175

FED_CI_client_2,0.5909090909090909,0.2060444870049165

FED_CI_client_3,0.5923694779116466,0.22063587605791019

FED_CI_client_4,0.7076923076923077,0.2275000655903812

FED_CI_client_5,0.6205357142857143,0.2414462823465603

FED_CI_client_6,0.7971360381861575,0.21990207400620948

FED_CI_client_7,0.5742296918767507,0.17657493498248636

FED_CI_client_8,0.717391304347826,0.1843233535604064

FED_CI_client_9,0.5714285714285714,0.17560153851189605

FED_CI_client_10,0.6016597510373444,0.21540503812608358

Federated_ibs_S,0.6394890183774092,0.18328997462572455

Federated_ci_S,0.6442786706793878,0.18329936579325093

7,0.6036697247706422,0.21695702507641293

8,0.41359223300970877,0.24693913924943126

6,0.6947162426614482,0.262182018925612

3,0.5966735966735967,0.19948024605553344

10,0.5418502202643172,0.20182593073494484

5,0.5344827586206896,0.20567585457991078

4,0.6203090507726269,0.192200742722819

2,0.5333333333333333,0.1820390014327741

9,0.6525198938992043,0.19847736088824966

1,0.45962732919254656,0.19908520999452464

Fed_IBS_client_1,0.6842105263157895,0.17282759112217186

Fed_IBS_client_2,0.6899383983572895,0.20065085883076814

Fed_IBS_client_3,0.6818181818181818,0.23188276674621897

Fed_IBS_client_4,0.6129032258064516,0.1903404726946009

Fed_IBS_client_5,0.5710900473933649,0.2095419005105852

Fed_IBS_client_6,0.7007672634271099,0.1823462188808201

Fed_IBS_client_7,0.760932944606414,0.18892074136090825

Fed_IBS_client_8,0.7360178970917226,0.19493091320446743

Fed_IBS_client_9,0.6277777777777778,0.24754252057795162

Fed_IBS_client_10,0.673289183222958,0.24594156332472997

FED_CI_client_1,0.6776315789473685,0.17375662563040434

FED_CI_client_2,0.6036960985626283,0.20018599036480775

FED_CI_client_3,0.6861471861471862,0.2351729227143392

FED_CI_client_4,0.6566820276497696,0.1905010090886664

FED_CI_client_5,0.5710900473933649,0.20918464031114448

FED_CI_client_6,0.6751918158567775,0.1816028557800532

FED_CI_client_7,0.7346938775510204,0.1885005843300717

FED_CI_client_8,0.6644295302013423,0.19413115881438384

FED_CI_client_9,0.6388888888888888,0.24702737596417837

FED_CI_client_10,0.6997792494481236,0.24550239869460003

Federated_ibs_S,0.6529076469834764,0.1794325558095031

Federated_ci_S,0.654086076597925,0.17946745562521818

4,0.5112219451371571,0.20465359099443614

10,0.5775656324582339,0.1840023766240054

1,0.6943820224719102,0.2473738437642782

2,0.6146095717884131,0.20845634495658166

9,0.6192307692307693,0.20986079466164195

5,0.6824512534818942,0.180311416974791

8,0.6586021505376344,0.21668842577624955

6,0.6094808126410836,0.19471425083241556

7,0.6025641025641025,0.20984640793552933

3,0.5073684210526316,0.19121271122687747

Fed_IBS_client_1,0.6748878923766816,0.1968296773023408

Fed_IBS_client_2,0.6574712643678161,0.16248508938577946

Fed_IBS_client_3,0.5054545454545455,0.2181676390103426

Fed_IBS_client_4,0.6613636363636364,0.18235563827191537

Fed_IBS_client_5,0.7340909090909091,0.22838341176276472

Fed_IBS_client_6,0.6868686868686869,0.1631169270765876

Fed_IBS_client_7,0.6182669789227166,0.1753421474392788

Fed_IBS_client_8,0.5646551724137931,0.26234607630469814

Fed_IBS_client_9,0.78515625,0.22340208594837224

Fed_IBS_client_10,0.6822810590631364,0.250648779762938

FED_CI_client_1,0.5964125560538116,0.1961357818507789

FED_CI_client_2,0.6482758620689655,0.16181353500397247

FED_CI_client_3,0.5490909090909091,0.21696218469677522

FED_CI_client_4,0.6863636363636364,0.18256532372091333

FED_CI_client_5,0.7,0.22631441273798822

FED_CI_client_6,0.632996632996633,0.16294399278821725

FED_CI_client_7,0.667447306791569,0.17580164221996122

FED_CI_client_8,0.5926724137931034,0.26044132346652976

FED_CI_client_9,0.72265625,0.22197233909710123

FED_CI_client_10,0.7637474541751528,0.2543099654598709

Federated_ibs_S,0.6551219512195122,0.18060461685978613

Federated_ci_S,0.6523848238482385,0.1803336165647342

5,0.7422037422037422,0.18965533269270965

6,0.5803212851405622,0.17771714317623957

1,0.6317073170731707,0.20531900955912044

7,0.6349557522123894,0.1914799566316804

3,0.6396396396396397,0.2146356037647595

10,0.6155844155844156,0.17943166627675783

4,0.6242171189979123,0.22869426163316203

9,0.6004901960784313,0.19807856508972357

2,0.6540404040404041,0.22381232922739164

8,0.6312849162011173,0.19829667105669554

Fed_IBS_client_1,0.6116071428571429,0.19270644896286102

Fed_IBS_client_2,0.5798525798525799,0.24149220020235335

Fed_IBS_client_3,0.6222222222222222,0.1947243494389435

Fed_IBS_client_4,0.6691919191919192,0.1876020961041795

Fed_IBS_client_5,0.5945945945945946,0.18847659677318962

Fed_IBS_client_6,0.6292682926829268,0.18732113519908114

Fed_IBS_client_7,0.7647058823529411,0.1867171624835471

Fed_IBS_client_8,0.7053364269141531,0.194671146190429

Fed_IBS_client_9,0.5889328063241107,0.2060362703695276

Fed_IBS_client_10,0.6533333333333333,0.20090262981662738

FED_CI_client_1,0.6361607142857143,0.19303978345254152

FED_CI_client_2,0.5282555282555282,0.2395220036174265

FED_CI_client_3,0.6606060606060606,0.1945912975680725

FED_CI_client_4,0.648989898989899,0.18713310359835292

